Loading core dump: .\Order.API-11.dmp ...
Statistics:
          MT  Count  TotalSize Class Name
7ffcd434f6b0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.ICollection<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeePaymentViewModel>>>
7ffcd3fa2518      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel>>
7ffcd412e030      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable<Order.Infrastructure.Entities.SubOrderModels.SubOrderModel>+Enumerator, System.Boolean>
7ffcd3ac7fc8      1         64 System.Predicate<Microsoft.EntityFrameworkCore.Query.SqlExpressions.OrderingExpression>
7ffcd41501c0      1         64 System.Func<Microsoft.EntityFrameworkCore.Metadata.IEntityType, System.Collections.Generic.IEnumerable<Microsoft.EntityFrameworkCore.Metadata.IServiceProperty>>
7ffcd4150368      1         64 System.Func<Microsoft.EntityFrameworkCore.Metadata.IServiceProperty, System.Boolean>
7ffcd3f1cbb8      2         64 Microsoft.EntityFrameworkCore.Storage.Json.JsonCollectionOfReferencesReaderWriter<System.Collections.Generic.List<System.String>, System.String>
7ffcd416af88      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>>
7ffcd416bda8      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>>
7ffcd416f2a8      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderItemInformation.OrderItemOtherInfoModel>+Enumerator, System.Boolean>
7ffcd2e64fe8      1         64 System.Func<Order.Infrastructure.Entities.SubOrderModels.SubOrderItemBarcodeModel, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemSubBarcodeViewModel>
7ffcd4182340      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>>
7ffcd4183448      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>>
7ffcd418a178      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.StoreLocation.StoreLocationModel>+Enumerator, System.Boolean>
7ffcd418bb20      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.Package.PackageInfoModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.Package.PackageInfoModel>>
7ffcd418c940      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.Package.PackageInfoModel>>
7ffcd418fe40      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.Package.PackageInfoModel>+Enumerator, System.Boolean>
7ffcd41ffc70      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.Package.PackageTbModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.Package.PackageTbModel>>
7ffcd4201c20      1         64 Microsoft.EntityFrameworkCore.Storage.ReaderColumn<System.Guid>
7ffcd4201778      1         64 System.Func<System.Data.Common.DbDataReader, System.Int32[], System.Guid>
7ffcd4200b40      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.Package.PackageTbModel>>
7ffcd4206648      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.Package.PackageTbModel>+Enumerator, System.Boolean>
7ffcd41ff598      1         64 System.Func<Order.Infrastructure.Entities.Package.PackageTbModel, CommonApiMessage.AggregatesModel.Package.PackageTbMessage>
7ffcd2e4dcf8      1         64 System.Func<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageViewModel, System.Boolean>
7ffcd2e4e148      1         64 System.Func<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageViewModel, <>f__AnonymousType14<System.String>>
7ffcd2e4e360      1         64 System.Func<System.Linq.IGrouping<<>f__AnonymousType14<System.String>, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageViewModel>, System.String>
7ffcd422c320      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, Order.Infrastructure.Entities.OrderReference.OrderReferenceModel>
7ffcd422fd00      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.OrderModels.OrderModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.OrderModels.OrderModel>>
7ffcd422f5d8      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderCustomerModel>>
7ffcd423dcd0      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Action<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderCustomerModel>>, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderCustomerModel>>
7ffcd423e1f8      1         64 System.Func<System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderCustomerModel>>
7ffcd4254538      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderModels.OrderModel>+Enumerator, System.Boolean>
7ffcd29c0fc0      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentTransactionModel>>
7ffcd4270768      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel, System.Action<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentTransactionModel>>, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentTransactionModel>>
7ffcd4270c90      1         64 System.Func<System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentTransactionModel>>
7ffcd2a64678      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>>
7ffcd4272b58      1         64 System.Func<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Action<Order.Infrastructure.Entities.OrderModels.OrderModel, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>>, System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>>
7ffcd4273008      1         64 System.Func<System.Collections.Generic.ICollection<Order.Infrastructure.Entities.OrderModels.OrderPaymentModel>>
7ffcd427a9b8      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable<Order.Infrastructure.Entities.OrderModels.OrderModel>+Enumerator, System.Boolean>
7ffcd427cc98      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>>
7ffcd427e308      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>>
7ffcd4295758      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.OrderModels.OrderPromotionModel>+Enumerator, System.Boolean>
7ffcd42961d8      1         64 System.Func<Microsoft.EntityFrameworkCore.Internal.InternalDbSet<Order.Infrastructure.Entities.Promotion.PromotionItemModel>, Microsoft.EntityFrameworkCore.Query.Internal.EntityQueryable<Order.Infrastructure.Entities.Promotion.PromotionItemModel>>
7ffcd4296ee0      1         64 System.Func<Microsoft.EntityFrameworkCore.Query.QueryContext, System.Collections.Generic.IEnumerable<Order.Infrastructure.Entities.Promotion.PromotionItemModel>>
7ffcd429dd98      1         64 System.Func<Microsoft.EntityFrameworkCore.DbContext, Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable<Order.Infrastructure.Entities.Promotion.PromotionItemModel>+Enumerator, System.Boolean>
7ffcd42a2ea0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<System.String>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a3698      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<System.String>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a4608      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.DateTime>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a4db0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.DateTime>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a78c0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a80b8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a8a78      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageAddressViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a9270      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageAddressViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42a9c30      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42aa428      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42aade8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ab5e0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42abfa0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageCustomerViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ac798      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageCustomerViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ad158      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ad950      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ae310      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePromotionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42aeb08      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePromotionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42af4c8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessagePromotionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42afcc0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessagePromotionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b06b0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b0ea8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageFeeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b1868      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageInfoMessageViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b2060      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageInfoMessageViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b2a20      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageAddressViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b3218      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageAddressViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b57f0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageTbMessage>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42b5fe8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageTbMessage>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42c2228      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Decimal>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42c29d0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Decimal>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42c7d50      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Int64>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42c9450      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Nullable<System.Int64>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42c9bf8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Nullable<System.Int64>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ce320      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42ceb18      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42cf4d8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42cfcd0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42f06b0      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42f0ea8      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcd42f1868      1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
