Loading core dump: .\Order.API-3.dmp ...
Statistics:
          MT   Count  TotalSize Class Name
7ffcf6e5e7e0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageTbMessage>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e5efd8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.Package.PackageTbMessage>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e6a928       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Decimal>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e6b0b8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Decimal>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e6fb28       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Int64>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e70410       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Int64>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e71ab8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Nullable<System.Int64>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e73e60       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Nullable<System.Int64>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e76960       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e77158       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e77b18       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e78310       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e78cd0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e794c8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e79e88       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7a680       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7b040       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7b838       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7c1f8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemSubBarcodeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7c9f0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemSubBarcodeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7d3b0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionsViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e7dba8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemPromotionsViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e93e58       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Nullable<System.Decimal>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e945e8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Nullable<System.Decimal>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e979e8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Nullable<System.DateTime>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e98178       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Nullable<System.DateTime>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e99060       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemDeliveryWindowViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e99858       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemDeliveryWindowViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e9be30       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentServiceTypeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6e9c628       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemFulFillmentServiceTypeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eb4808       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemAmountDetailViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eb5000       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemAmountDetailViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eb6258       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eb6a50       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.SubOrderMessage.SubOrderMessageItemTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ec1ab0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentTransactionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ec22a8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePaymentTransactionViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ecd880       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ece078       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemFulFillmentViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ecea38       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ecf230       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemRemarkViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ecfbf0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed03e8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed0da8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed15a0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPaymentViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed1f60       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageSubBarcodeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed2758       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageSubBarcodeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed3118       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed3910       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPromotionViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed42d0       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPromotionsViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed4ac8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemPromotionsViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed7938       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemDeliveryWindowViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ed8130       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemDeliveryWindowViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eda708       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemFulFillmentServiceTypeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6edaf00       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemFulFillmentServiceTypeViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6edfd10       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemAmountDetailViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ee0590       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemAmountDetailViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ee3400       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6ee3bf8       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, System.Collections.Generic.List<CommonApiMessage.AggregatesModel.OrderMessage.OrderMessageItemTaxViewModel>>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eeea08       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePromotionAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
7ffcf6eef200       1         64 System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Func<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>, System.Action<System.Object, CommonApiMessage.AggregatesModel.OrderMessage.OrderMessagePromotionAmountViewModel>>, System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+CacheEntry>
